source,target,weight
720575940616068933,720575940626677097,5
720575940616068933,720575940620196929,11
720575940616068933,720575940623725204,5
720575940616068933,720575940613455986,5
720575940616068933,720575940620723126,8
720575940616068933,720575940630311383,7
720575940627111752,720575940633746515,5
720575940627111752,720575940613867938,70
720575940627111752,720575940634458719,5
720575940627111752,720575940631383400,6
720575940627111752,720575940620054694,34
720575940627111752,720575940629177655,96
720575940627111752,720575940623953900,67
720575940627111752,720575940613380914,6
720575940627111752,720575940619592768,14
720575940627111752,720575940628403791,5
720575940627111752,720575940634750871,6
720575940627111752,720575940641096144,6
720575940627111752,720575940616951739,7
720575940627111752,720575940627866856,10
720575940627111752,720575940610472914,5
720575940627111752,720575940617034565,5
720575940627111752,720575940630773560,15
720575940627111752,720575940602483424,8
720575940627111752,720575940627796298,9
720575940627111752,720575940612203482,18
720575940622786380,720575940620718040,9
720575940622786380,720575940633259089,13
720575940622786380,720575940622140481,11
720575940622786380,720575940620054694,23
720575940622786380,720575940616201695,18
720575940622786380,720575940626365744,11
720575940622786380,720575940624155433,17
720575940622786380,720575940623065558,23
720575940622786380,720575940626983524,12
720575940622786380,720575940606696369,5
720575940622786380,720575940647935028,18
720575940622786380,720575940625379145,18
720575940622786380,720575940619592768,6
720575940622786380,720575940620813989,9
720575940622786380,720575940634062803,30
720575940622786380,720575940628535569,20
720575940622786380,720575940622694217,14
720575940622786380,720575940632682892,8
720575940622786380,720575940643118733,15
720575940622786380,720575940622932438,9
720575940622786380,720575940605899692,10
720575940622786380,720575940618082516,6
720575940622786380,720575940632413651,8
720575940622786380,720575940660932993,16
720575940622786380,720575940613693842,7
720575940622786380,720575940624931888,37
720575940622786380,720575940611134833,15
720575940622786380,720575940604281120,18
720575940622786380,720575940650033910,7
720575940622786380,720575940618468189,5
720575940622786380,720575940633324627,20
720575940622786380,720575940618902488,6
720575940622786380,720575940620023686,5
720575940622786380,720575940623471740,12
720575940622786380,720575940630420281,6
720575940622786380,720575940620544239,23
720575940622786380,720575940625679764,8
720575940622786380,720575940630385000,18
720575940622786380,720575940626309562,61
720575940622786380,720575940617914329,18
720575940622786380,720575940619918203,19
720575940622786380,720575940613455986,149
720575940622786380,720575940615999547,28
720575940622786380,720575940609600523,22
720575940622786380,720575940607064331,11
720575940622786380,720575940619731334,38
720575940622786380,720575940619148829,13
720575940622786380,720575940639285574,6
720575940622786380,720575940628069501,52
720575940622786380,720575940650033654,5
720575940627537753,720575940617826629,25
720575940627537753,720575940623817223,10
720575940627537753,720575940622517956,6
720575940627537753,720575940620012923,24
720575940627537753,720575940640325429,59
720575940627537753,720575940617226141,51
720575940627537753,720575940608144732,13
720575940627537753,720575940611958994,7
720575940627537753,720575940629547991,7
720575940627537753,720575940633011256,9
720575940627537753,720575940630085583,8
720575940627537753,720575940621519130,19
720575940627537753,720575940619866027,8
720575940627537753,720575940626203394,6
720575940627537753,720575940637416078,13
720575940627537753,720575940623019544,29
720575940627537753,720575940624526925,5
720575940627537753,720575940623443179,35
720575940627537753,720575940614428319,10
720575940627537753,720575940615036319,43
720575940627537753,720575940610209378,13
720575940627537753,720575940620884103,13
720575940627537753,720575940622219190,9
720575940627537753,720575940614403178,12
720575940627537753,720575940628137713,75
720575940627537753,720575940634260636,10
720575940627537753,720575940604737708,12
720575940627537753,720575940620686964,16
720575940627537753,720575940634617952,9
720575940627537753,720575940613870242,10
720575940627537753,720575940623083242,47
720575940627537753,720575940621766938,10
720575940627537753,720575940616504977,5
720575940627537753,720575940631547729,18
720575940627537753,720575940623385894,6
720575940627537753,720575940610439363,12
720575940627537753,720575940633705636,12
720575940627537753,720575940626112062,7
720575940627537753,720575940613473959,71
720575940627537753,720575940635540671,9
720575940617314141,720575940635891866,17
720575940617314141,720575940622557168,5
720575940617314141,720575940623747533,14
720575940617314141,720575940634007725,6
720575940617314141,720575940621607334,11
720575940617314141,720575940613481445,66
720575940617314141,720575940636988535,9
720575940617314141,720575940631261399,6
720575940617314141,720575940618147899,5
720575940633927519,720575940627206842,9
720575940633927519,720575940620330545,8
720575940633927519,720575940623725204,14
720575940633927519,720575940634094271,13
720575940633927519,720575940637656974,18
720575940633927519,720575940622309726,16
720575940633927519,720575940631109187,7
720575940633927519,720575940627713284,17
720575940633927519,720575940610403813,9
720575940633927519,720575940637547365,6
720575940633927519,720575940638900713,7
720575940633927519,720575940619754861,6
720575940633927519,720575940608336514,6
720575940633927519,720575940640111568,7
720575940633927519,720575940652554657,5
720575940633927519,720575940620763584,5
720575940633927519,720575940638049136,25
720575940633927519,720575940634894943,6
720575940633927519,720575940628200551,6
720575940633927519,720575940629273913,7
720575940633927519,720575940618674648,5
720575940633927519,720575940627692318,8
720575940633927519,720575940635295736,8
720575940633927519,720575940639032125,17
720575940633927519,720575940612981997,7
720575940633927519,720575940627665545,5
720575940633927519,720575940630086698,5
720575940633927519,720575940615723314,8
720575940633927519,720575940615624866,5
720575940633927519,720575940617124865,5
720575940633927519,720575940621545606,17
720575940633927519,720575940636704357,7
720575940633927519,720575940616736198,5
720575940633927519,720575940609258850,10
720575940633927519,720575940629609457,25
720575940633927519,720575940639417728,6
720575940633927519,720575940630029307,10
720575940633927519,720575940629214007,5
720575940633927519,720575940616182155,7
720575940633927519,720575940630006521,6
720575940633927519,720575940627604977,9
720575940633927519,720575940613087218,5
720575940633927519,720575940627607812,13
720575940633927519,720575940625585182,6
720575940633927519,720575940640945115,6
720575940633927519,720575940620165541,7
720575940627210084,720575940620330801,8
720575940627210084,720575940621544943,11
720575940627210084,720575940621516415,12
720575940627210084,720575940610436547,8
720575940627210084,720575940629875499,39
720575940627210084,720575940621646945,13
720575940627210084,720575940627255226,5
720575940627210084,720575940656042913,36
720575940627210084,720575940645938286,8
720575940627210084,720575940613139123,10
720575940627210084,720575940621315604,5
720575940627210084,720575940646141038,26
720575940627210084,720575940627277242,8
720575940627210084,720575940630609146,23
720575940627210084,720575940629117002,6
720575940627210084,720575940605580768,7
720575940627210084,720575940632573496,15
720575940627210084,720575940640338485,12
720575940627210084,720575940612620145,9
720575940627210084,720575940606756030,17
720575940627210084,720575940627139258,6
720575940627210084,720575940629948176,5
720575940627210084,720575940637952624,7
720575940628356969,720575940634839964,5
720575940628356969,720575940638966249,46
720575940628356969,720575940628830538,16
720575940628356969,720575940619738863,5
720575940628356969,720575940628586261,5
720575940628356969,720575940624209288,21
720575940628356969,720575940633556644,26
720575940628356969,720575940647938100,8
720575940628356969,720575940625380169,12
720575940628356969,720575940629532777,6
720575940628356969,720575940612465777,6
720575940628356969,720575940622143245,20
720575940628356969,720575940621802587,5
720575940628356969,720575940636036532,26
720575940628356969,720575940641553805,7
720575940628356969,720575940621806574,14
720575940628356969,720575940626435850,5
720575940628356969,720575940618540834,8
720575940628356969,720575940606946690,6
720575940628356969,720575940639182424,58
720575940628356969,720575940627549754,6
720575940628356969,720575940656062113,12
720575940615905130,720575940606692542,6
720575940615905130,720575940628346706,8
720575940615905130,720575940648650116,9
720575940615905130,720575940625098679,13
720575940615905130,720575940623133097,5
720575940615905130,720575940640117301,5
720575940615905130,720575940622702618,13
720575940637106032,720575940623229564,20
720575940637106032,720575940623533749,8
720575940637106032,720575940638637501,23
720575940637106032,720575940632804435,6
720575940637106032,720575940629766266,10
720575940637106032,720575940625878160,35
720575940637106032,720575940640608219,8
720575940637106032,720575940617917396,6
720575940637106032,720575940632809683,6
720575940637106032,720575940620300308,18
720575940637106032,720575940620588491,13
720575940637106032,720575940627139530,6
720575940637106032,720575940610075346,8
